"lakeid","station","year4","sample_date","species_code","species_name","density","individuals_measured","avg_length"
"BM",1,1991,"1991-08-27",20302,"DIACYCLOPS THOMASI",1.6,3,0.38
"BM",1,1991,"1991-08-27",20601,"MESOCYCLOPS EDAX",1,1,0.4
"BM",1,1991,"1991-08-27",20901,"TROPOCYCLOPS PRASINUS MEXICANUS",2.2,4,0.35
"BM",1,1991,"1991-08-27",30400,"DIAPTOMID",1,2,0.51
"BM",1,1991,"1991-08-27",30402,"LEPTODIAPTOMUS MINUTUS",1,2,0.71
"BM",1,1991,"1991-08-27",30801,"SKISTODIAPTOMUS OREGONENSIS",2.7,5,0.97
"BM",1,1991,"1991-08-27",51130,"DAPHNIA PULICARIA",2.1,4,1.36
"BM",1,1991,"1991-08-27",60900,"CONOCHILUS",7.4,5,0.05
"BM",1,1991,"1991-08-27",61502,"GASTROPUS STYLIFER",2.6,5,0.07
"BM",1,1991,"1991-08-27",61702,"KELLICOTTIA LONGISPINA",0.5,1,0.13
"BM",1,1991,"1991-08-27",61801,"KERATELLA COCHLEARIS",2.6,5,0.09
"BM",1,1991,"1991-08-27",61904,"LECANE INERMIS",0.5,1,0.05
"BM",1,1991,"1991-08-27",62407,"MONOSTYLA OBTUSA",0.5,1,0.11
"BM",1,1991,"1991-08-27",62902,"PLOESOMA LENTICULARE",1.1,2,0.19
"BM",1,1991,"1991-08-27",63004,"POLYARTHRA REMATA",4.2,5,0.07
"BM",1,1991,"1991-08-27",63005,"POLYARTHRA VULGARIS",15.2,5,0.09
"BM",1,1991,"1991-08-27",63602,"TRICHOCERCA BIROSTRIS",1.1,2,0.08
"BM",1,1991,"1991-08-27",63612,"TRICHOCERCA MULTICRINIS",0.5,1,0.17
"BM",1,1991,"1991-10-29",10000,"COPEPOD NAUPLII",31.5,5,0.15
"BM",1,1991,"1991-10-29",20302,"DIACYCLOPS THOMASI",10.7,9,0.59
"BM",1,1991,"1991-10-29",20601,"MESOCYCLOPS EDAX",1.1,1,0.4
"BM",1,1991,"1991-10-29",20901,"TROPOCYCLOPS PRASINUS MEXICANUS",1.1,1,0.4
"BM",1,1991,"1991-10-29",30801,"SKISTODIAPTOMUS OREGONENSIS",6.3,6,1.14
"BM",1,1991,"1991-10-29",50700,"BOSMINIDAE",22.1,5,0.33
"BM",1,1991,"1991-10-29",51000,"CHYDORUS",2.1,2,0.27
"BM",1,1991,"1991-10-29",51130,"DAPHNIA PULICARIA",6.3,4,1.46
"BM",1,1991,"1991-10-29",51202,"DIAPHANOSOMA BIRGEI",1.1,1,0.7
"BM",1,1991,"1991-10-29",60900,"CONOCHILUS",24.2,5,0.06
"BM",1,1991,"1991-10-29",61501,"GASTROPUS HYPTOPUS",53.6,5,0.11
"BM",1,1991,"1991-10-29",61502,"GASTROPUS STYLIFER",23.1,5,0.08
"BM",1,1991,"1991-10-29",61702,"KELLICOTTIA LONGISPINA",5.3,4,0.13
"BM",1,1991,"1991-10-29",61801,"KERATELLA COCHLEARIS",10.5,5,0.1
"BM",1,1991,"1991-10-29",61803,"KERATELLA CRASSA",6.3,5,0.13
"BM",1,1991,"1991-10-29",61804,"KERATELLA EARLINAE",3.2,3,0.11
"BM",1,1991,"1991-10-29",61805,"KERATELLA HIEMALIS",2.1,1,0.12
"BM",1,1991,"1991-10-29",61808,"KERATELLA TAUROCEPHALA",3.2,3,0.11
"BM",1,1991,"1991-10-29",63003,"POLYARTHRA MAJOR",1.1,1,0.12
"BM",1,1991,"1991-10-29",63004,"POLYARTHRA REMATA",34.7,5,0.08
"BM",1,1991,"1991-10-29",63005,"POLYARTHRA VULGARIS",83,5,0.11
"BM",1,1991,"1991-10-29",63400,"SYNCHAETA",7.4,5,0.17
"BM",1,1992,"1992-02-25",10000,"COPEPOD NAUPLII",81.9,5,0.15
"BM",1,1992,"1992-02-25",20302,"DIACYCLOPS THOMASI",6.3,12,0.74
"BM",1,1992,"1992-02-25",20901,"TROPOCYCLOPS PRASINUS MEXICANUS",1.6,2,0.49
"BM",1,1992,"1992-02-25",30801,"SKISTODIAPTOMUS OREGONENSIS",1,,
"BM",1,1992,"1992-02-25",50700,"BOSMINIDAE",2.1,4,0.4
"BM",1,1992,"1992-02-25",51103,"DAPHNIA MENDOTAE",0.5,1,1.43
"BM",1,1992,"1992-02-25",51130,"DAPHNIA PULICARIA",0.5,1,1.94
"BM",1,1992,"1992-02-25",61502,"GASTROPUS STYLIFER",0.5,1,0.07
"BM",1,1992,"1992-02-25",61702,"KELLICOTTIA LONGISPINA",48.8,5,0.12
"BM",1,1992,"1992-02-25",61801,"KERATELLA COCHLEARIS",25.7,5,0.09
"BM",1,1992,"1992-02-25",61803,"KERATELLA CRASSA",1.1,2,0.11
"BM",1,1992,"1992-02-25",61804,"KERATELLA EARLINAE",2.1,4,0.11
"BM",1,1992,"1992-02-25",61805,"KERATELLA HIEMALIS",1.6,3,0.12
"BM",1,1992,"1992-02-25",61806,"KERATELLA QUADRATA",1.6,3,0.14
"BM",1,1992,"1992-02-25",61808,"KERATELLA TAUROCEPHALA",0.5,1,0.1
"BM",1,1992,"1992-02-25",63004,"POLYARTHRA REMATA",4.2,5,0.08
"BM",1,1992,"1992-02-25",63005,"POLYARTHRA VULGARIS",3.7,5,0.09
"BM",1,1992,"1992-02-25",63400,"SYNCHAETA",0.5,1,0.2
"BM",1,1992,"1992-05-05",10000,"COPEPOD NAUPLII",33.6,5,0.14
"BM",1,1992,"1992-05-05",20302,"DIACYCLOPS THOMASI",60,21,0.55
"BM",1,1992,"1992-05-05",20901,"TROPOCYCLOPS PRASINUS MEXICANUS",1.1,1,0.49
"BM",1,1992,"1992-05-05",50700,"BOSMINIDAE",1.1,1,0.31
"BM",1,1992,"1992-05-05",51130,"DAPHNIA PULICARIA",1.1,1,0.81
"BM",1,1992,"1992-05-05",61502,"GASTROPUS STYLIFER",1.1,1,0.11
"BM",1,1992,"1992-05-05",61702,"KELLICOTTIA LONGISPINA",196.4,5,0.11
"BM",1,1992,"1992-05-05",61801,"KERATELLA COCHLEARIS",12.6,5,0.09
"BM",1,1992,"1992-05-05",61804,"KERATELLA EARLINAE",18.9,5,0.11
"BM",1,1992,"1992-05-05",61806,"KERATELLA QUADRATA",3.2,1,0.15
"BM",1,1992,"1992-05-05",63001,"POLYARTHRA DOLICHOPTERA",2.1,2,0.08
"BM",1,1992,"1992-05-05",63004,"POLYARTHRA REMATA",1.1,1,0.07
"BM",1,1992,"1992-05-05",63005,"POLYARTHRA VULGARIS",18.9,5,0.09
"BM",1,1992,"1992-05-05",63400,"SYNCHAETA",29.4,5,0.13
"BM",1,1992,"1992-06-18",10000,"COPEPOD NAUPLII",23.1,5,0.2
"BM",1,1992,"1992-06-18",20302,"DIACYCLOPS THOMASI",4.3,8,0.51
"BM",1,1992,"1992-06-18",20601,"MESOCYCLOPS EDAX",0.5,1,0.39
"BM",1,1992,"1992-06-18",20901,"TROPOCYCLOPS PRASINUS MEXICANUS",0.5,1,0.49
"BM",1,1992,"1992-06-18",30400,"DIAPTOMID",1,2,0.48
"BM",1,1992,"1992-06-18",51103,"DAPHNIA MENDOTAE",2.1,2,0.87
"BM",1,1992,"1992-06-18",51130,"DAPHNIA PULICARIA",3.2,5,1.43
"BM",1,1992,"1992-06-18",60300,"ASPLANCHNA",1.1,2,0.33
"BM",1,1992,"1992-06-18",60900,"CONOCHILUS",1.6,3,0.05
"BM",1,1992,"1992-06-18",61501,"GASTROPUS HYPTOPUS",0.5,1,0.09
"BM",1,1992,"1992-06-18",61502,"GASTROPUS STYLIFER",2.1,4,0.09
"BM",1,1992,"1992-06-18",61702,"KELLICOTTIA LONGISPINA",10,5,0.12
"BM",1,1992,"1992-06-18",61801,"KERATELLA COCHLEARIS",20,5,0.09
"BM",1,1992,"1992-06-18",61803,"KERATELLA CRASSA",1.6,3,0.12
"BM",1,1992,"1992-06-18",61804,"KERATELLA EARLINAE",11,5,0.1
"BM",1,1992,"1992-06-18",61806,"KERATELLA QUADRATA",5.3,5,0.15
"BM",1,1992,"1992-06-18",61808,"KERATELLA TAUROCEPHALA",1.6,3,0.11
"BM",1,1992,"1992-06-18",62900,"PLOESOMA",0.5,1,0.13
"BM",1,1992,"1992-06-18",63004,"POLYARTHRA REMATA",11.6,5,0.07
"BM",1,1992,"1992-06-18",63005,"POLYARTHRA VULGARIS",26.3,5,0.09
"BM",1,1992,"1992-06-18",63400,"SYNCHAETA",2.1,4,0.11
"BM",1,1992,"1992-08-25",10000,"COPEPOD NAUPLII",4.7,5,0.21
"BM",1,1992,"1992-08-25",20403,"EUCYCLOPS ELEGANS",3.6,7,0.38
"BM",1,1992,"1992-08-25",20601,"MESOCYCLOPS EDAX",1,2,0.5
"BM",1,1992,"1992-08-25",20901,"TROPOCYCLOPS PRASINUS MEXICANUS",1.1,2,0.26
"BM",1,1992,"1992-08-25",30801,"SKISTODIAPTOMUS OREGONENSIS",2,4,0.68
"BM",1,1992,"1992-08-25",51100,"DAPHNIA",0.5,,
"BM",1,1992,"1992-08-25",51103,"DAPHNIA MENDOTAE",2.6,5,1.04
"BM",1,1992,"1992-08-25",51801,"HOLOPEDIUM GIBBERUM",1.6,3,0.57
"BM",1,1992,"1992-08-25",60201,"ASCOMORPHA ECAUDIS",0.5,1,0.1
"BM",1,1992,"1992-08-25",60601,"COLLOTHECA MUTABILIS",1.6,3,0.04
"BM",1,1992,"1992-08-25",60900,"CONOCHILUS",0.5,1,0.06
"BM",1,1992,"1992-08-25",61502,"GASTROPUS STYLIFER",1.6,3,0.07
"BM",1,1992,"1992-08-25",61702,"KELLICOTTIA LONGISPINA",1.6,3,0.13
"BM",1,1992,"1992-08-25",61801,"KERATELLA COCHLEARIS",1.6,3,0.09
"BM",1,1992,"1992-08-25",61803,"KERATELLA CRASSA",3.7,5,0.12
"BM",1,1992,"1992-08-25",61804,"KERATELLA EARLINAE",3.2,5,0.1
"BM",1,1992,"1992-08-25",61806,"KERATELLA QUADRATA",0.5,1,0.14
"BM",1,1992,"1992-08-25",63003,"POLYARTHRA MAJOR",1.6,3,0.12
"BM",1,1992,"1992-08-25",63004,"POLYARTHRA REMATA",5.3,5,0.06
"BM",1,1992,"1992-08-25",63005,"POLYARTHRA VULGARIS",3.7,5,0.08
"BM",1,1992,"1992-11-11",10000,"COPEPOD NAUPLII",44.1,5,0.16
"BM",1,1992,"1992-11-11",20302,"DIACYCLOPS THOMASI",8.5,16,0.58
"BM",1,1992,"1992-11-11",20601,"MESOCYCLOPS EDAX",0.5,1,0.69
"BM",1,1992,"1992-11-11",20901,"TROPOCYCLOPS PRASINUS MEXICANUS",0.5,,
"BM",1,1992,"1992-11-11",30801,"SKISTODIAPTOMUS OREGONENSIS",0.5,1,1.1
"BM",1,1992,"1992-11-11",50700,"BOSMINIDAE",9.5,5,0.38
"BM",1,1992,"1992-11-11",51000,"CHYDORUS",0.5,1,0.26
"BM",1,1992,"1992-11-11",51100,"DAPHNIA",1.1,2,0.65
"BM",1,1992,"1992-11-11",51103,"DAPHNIA MENDOTAE",11.5,6,1.39
"BM",1,1992,"1992-11-11",51130,"DAPHNIA PULICARIA",0.5,1,2.02
"BM",1,1992,"1992-11-11",60601,"COLLOTHECA MUTABILIS",3.2,4,0.05
"BM",1,1992,"1992-11-11",60900,"CONOCHILUS",14.7,5,0.06
"BM",1,1992,"1992-11-11",61501,"GASTROPUS HYPTOPUS",2.6,3,0.09
"BM",1,1992,"1992-11-11",61502,"GASTROPUS STYLIFER",6.3,5,0.07
"BM",1,1992,"1992-11-11",61702,"KELLICOTTIA LONGISPINA",8.9,5,0.13
"BM",1,1992,"1992-11-11",61801,"KERATELLA COCHLEARIS",64.6,5,0.09
"BM",1,1992,"1992-11-11",61803,"KERATELLA CRASSA",10,5,0.12
"BM",1,1992,"1992-11-11",61804,"KERATELLA EARLINAE",18.9,5,0.1
"BM",1,1992,"1992-11-11",63004,"POLYARTHRA REMATA",47.8,5,0.08
"BM",1,1992,"1992-11-11",63005,"POLYARTHRA VULGARIS",44.6,5,0.1
"BM",1,1992,"1992-11-11",63400,"SYNCHAETA",1.1,1,0.19
"BM",1,1992,"1992-11-11",63602,"TRICHOCERCA BIROSTRIS",6.3,4,0.1
"BM",1,1993,"1993-02-22",10000,"COPEPOD NAUPLII",26.7,5,0.17
"BM",1,1993,"1993-02-22",20302,"DIACYCLOPS THOMASI",2.6,5,0.57
"BM",1,1993,"1993-02-22",20901,"TROPOCYCLOPS PRASINUS MEXICANUS",1.1,2,0.52
"BM",1,1993,"1993-02-22",30801,"SKISTODIAPTOMUS OREGONENSIS",0.5,1,1.19
"BM",1,1993,"1993-02-22",51130,"DAPHNIA PULICARIA",0.5,1,1.75
"BM",1,1993,"1993-02-22",61502,"GASTROPUS STYLIFER",0.5,1,0.08
"BM",1,1993,"1993-02-22",61702,"KELLICOTTIA LONGISPINA",10.9,5,0.14
"BM",1,1993,"1993-02-22",61801,"KERATELLA COCHLEARIS",1.6,3,0.1
"BM",1,1993,"1993-02-22",61803,"KERATELLA CRASSA",2.2,4,0.13
"BM",1,1993,"1993-02-22",61804,"KERATELLA EARLINAE",5.5,5,0.11
"BM",1,1993,"1993-02-22",63004,"POLYARTHRA REMATA",5.5,5,0.09
"BM",1,1993,"1993-02-22",63005,"POLYARTHRA VULGARIS",4.9,5,0.12
"BM",1,1993,"1993-02-22",63400,"SYNCHAETA",1.1,2,0.14
"BM",1,1993,"1993-05-05",10000,"COPEPOD NAUPLII",15.8,5,0.17
"BM",1,1993,"1993-05-05",20302,"DIACYCLOPS THOMASI",4.2,8,0.55
"BM",1,1993,"1993-05-05",20901,"TROPOCYCLOPS PRASINUS MEXICANUS",0.5,1,0.5
"BM",1,1993,"1993-05-05",51100,"DAPHNIA",0.5,1,0.55
"BM",1,1993,"1993-05-05",51105,"DAPHNIA PARVULA",1.6,,
"BM",1,1993,"1993-05-05",51130,"DAPHNIA PULICARIA",2.2,3,1.45
"BM",1,1993,"1993-05-05",60300,"ASPLANCHNA",1.1,2,0.27
"BM",1,1993,"1993-05-05",61702,"KELLICOTTIA LONGISPINA",22.9,5,0.14
"BM",1,1993,"1993-05-05",61804,"KERATELLA EARLINAE",1.1,2,0.12
"BM",1,1993,"1993-05-05",61805,"KERATELLA HIEMALIS",3.3,4,0.13
"BM",1,1993,"1993-05-05",63001,"POLYARTHRA DOLICHOPTERA",5.5,5,0.11
"BM",1,1993,"1993-05-05",63004,"POLYARTHRA REMATA",2.7,4,0.09
"BM",1,1993,"1993-05-05",63005,"POLYARTHRA VULGARIS",6,5,0.12
"BM",1,1993,"1993-05-05",63400,"SYNCHAETA",7.6,5,0.17
"BM",1,1993,"1993-05-05",88888,"UNKNOWN ROTIFER",2.7,4,0.1
"BM",1,1993,"1993-06-15",10000,"COPEPOD NAUPLII",44.2,5,0.17
"BM",1,1993,"1993-06-15",20302,"DIACYCLOPS THOMASI",5.4,10,0.57
"BM",1,1993,"1993-06-15",30000,"CALANOID",1,2,0.5
"BM",1,1993,"1993-06-15",50700,"BOSMINIDAE",1.1,2,0.5
"BM",1,1993,"1993-06-15",51130,"DAPHNIA PULICARIA",3.8,6,1.39
"BM",1,1993,"1993-06-15",60900,"CONOCHILUS",0.5,1,0.06
"BM",1,1993,"1993-06-15",61502,"GASTROPUS STYLIFER",2.2,4,0.09
"BM",1,1993,"1993-06-15",61702,"KELLICOTTIA LONGISPINA",14.2,5,0.14
"BM",1,1993,"1993-06-15",61801,"KERATELLA COCHLEARIS",1.6,3,0.09
"BM",1,1993,"1993-06-15",61804,"KERATELLA EARLINAE",0.5,1,0.1
"BM",1,1993,"1993-06-15",61805,"KERATELLA HIEMALIS",0.5,1,0.12
"BM",1,1993,"1993-06-15",61806,"KERATELLA QUADRATA",0.5,1,0.16
"BM",1,1993,"1993-06-15",61808,"KERATELLA TAUROCEPHALA",0.5,1,0.12
"BM",1,1993,"1993-06-15",61904,"LECANE INERMIS",1.6,3,0.06
"BM",1,1993,"1993-06-15",63004,"POLYARTHRA REMATA",51.2,5,0.08
"BM",1,1993,"1993-06-15",63005,"POLYARTHRA VULGARIS",43.6,5,0.12
"BM",1,1993,"1993-06-15",88888,"UNKNOWN ROTIFER",3.8,5,0.08
"BM",1,1993,"1993-08-26",10000,"COPEPOD NAUPLII",121,5,0.17
"BM",1,1993,"1993-08-26",20302,"DIACYCLOPS THOMASI",25,22,0.49
"BM",1,1993,"1993-08-26",20601,"MESOCYCLOPS EDAX",0.5,1,1.03
"BM",1,1993,"1993-08-26",20901,"TROPOCYCLOPS PRASINUS MEXICANUS",12.5,16,0.41
"BM",1,1993,"1993-08-26",30000,"CALANOID",2.1,4,0.74
"BM",1,1993,"1993-08-26",50700,"BOSMINIDAE",9.3,5,0.25
"BM",1,1993,"1993-08-26",51100,"DAPHNIA",0.5,,
"BM",1,1993,"1993-08-26",51202,"DIAPHANOSOMA BIRGEI",0.5,,
"BM",1,1993,"1993-08-26",51801,"HOLOPEDIUM GIBBERUM",0.5,,
"BM",1,1993,"1993-08-26",60202,"ASCOMORPHA OVALIS",0.5,1,0.08
"BM",1,1993,"1993-08-26",60900,"CONOCHILUS",0.5,1,0.07
"BM",1,1993,"1993-08-26",61502,"GASTROPUS STYLIFER",2.2,3,0.08
"BM",1,1993,"1993-08-26",61702,"KELLICOTTIA LONGISPINA",4.4,5,0.15
"BM",1,1993,"1993-08-26",61801,"KERATELLA COCHLEARIS",24.5,5,0.09
"BM",1,1993,"1993-08-26",61803,"KERATELLA CRASSA",48.5,5,0.12
"BM",1,1993,"1993-08-26",61804,"KERATELLA EARLINAE",5.5,5,0.11
"BM",1,1993,"1993-08-26",61904,"LECANE INERMIS",0.5,1,0.07
"BM",1,1993,"1993-08-26",62900,"PLOESOMA",1.6,3,0.16
"BM",1,1993,"1993-08-26",63004,"POLYARTHRA REMATA",7.1,5,0.07
"BM",1,1993,"1993-08-26",63005,"POLYARTHRA VULGARIS",21.8,5,0.1
"BM",1,1993,"1993-11-10",10000,"COPEPOD NAUPLII",34.7,5,0.18
"BM",1,1993,"1993-11-10",20302,"DIACYCLOPS THOMASI",9.5,17,0.54
"BM",1,1993,"1993-11-10",20901,"TROPOCYCLOPS PRASINUS MEXICANUS",2.6,5,0.44
"BM",1,1993,"1993-11-10",30801,"SKISTODIAPTOMUS OREGONENSIS",1.5,2,1.19
"BM",1,1993,"1993-11-10",50700,"BOSMINIDAE",33.6,5,0.35
"BM",1,1993,"1993-11-10",51103,"DAPHNIA MENDOTAE",16.3,5,0.74
"BM",1,1993,"1993-11-10",60201,"ASCOMORPHA ECAUDIS",0.5,1,0.12
"BM",1,1993,"1993-11-10",60900,"CONOCHILUS",6.3,5,0.06
"BM",1,1993,"1993-11-10",61402,"FILINIA TERMINALIS",0.5,1,0.11
"BM",1,1993,"1993-11-10",61501,"GASTROPUS HYPTOPUS",1.1,2,0.08
"BM",1,1993,"1993-11-10",61502,"GASTROPUS STYLIFER",11,5,0.08
"BM",1,1993,"1993-11-10",61702,"KELLICOTTIA LONGISPINA",7.9,5,0.13
"BM",1,1993,"1993-11-10",61801,"KERATELLA COCHLEARIS",55.2,5,0.09
"BM",1,1993,"1993-11-10",61803,"KERATELLA CRASSA",20,5,0.12
"BM",1,1993,"1993-11-10",61804,"KERATELLA EARLINAE",4.7,5,0.1
"BM",1,1993,"1993-11-10",61805,"KERATELLA HIEMALIS",3.2,5,0.11
"BM",1,1993,"1993-11-10",63004,"POLYARTHRA REMATA",84,5,0.08
"BM",1,1993,"1993-11-10",63005,"POLYARTHRA VULGARIS",2.1,4,0.11
"BM",1,1993,"1993-11-10",63400,"SYNCHAETA",5.8,5,0.17
"BM",1,1993,"1993-11-10",63602,"TRICHOCERCA BIROSTRIS",0.5,1,0.1
"BM",1,1994,"1994-02-24",10000,"COPEPOD NAUPLII",44.2,5,0.16
"BM",1,1994,"1994-02-24",20302,"DIACYCLOPS THOMASI",4.3,8,0.63
"BM",1,1994,"1994-02-24",20901,"TROPOCYCLOPS PRASINUS MEXICANUS",3.8,6,0.49
"BM",1,1994,"1994-02-24",51103,"DAPHNIA MENDOTAE",1.6,2,1.44
"BM",1,1994,"1994-02-24",51130,"DAPHNIA PULICARIA",1.1,1,1.21
"BM",1,1994,"1994-02-24",60600,"COLLOTHECA",0.5,1,0.15
"BM",1,1994,"1994-02-24",61501,"GASTROPUS HYPTOPUS",0.5,1,0.08
"BM",1,1994,"1994-02-24",61702,"KELLICOTTIA LONGISPINA",42,5,0.13
"BM",1,1994,"1994-02-24",61801,"KERATELLA COCHLEARIS",13.1,5,0.11
"BM",1,1994,"1994-02-24",61804,"KERATELLA EARLINAE",2.2,4,0.11
"BM",1,1994,"1994-02-24",61805,"KERATELLA HIEMALIS",6,5,0.12
"BM",1,1994,"1994-02-24",63004,"POLYARTHRA REMATA",2.2,3,0.09
"BM",1,1994,"1994-02-24",63005,"POLYARTHRA VULGARIS",6,5,0.12
"BM",1,1994,"1994-05-06",10000,"COPEPOD NAUPLII",62.1,5,0.19
"BM",1,1994,"1994-05-06",20302,"DIACYCLOPS THOMASI",19.7,27,0.62
"BM",1,1994,"1994-05-06",20901,"TROPOCYCLOPS PRASINUS MEXICANUS",0.5,1,0.48
"BM",1,1994,"1994-05-06",30801,"SKISTODIAPTOMUS OREGONENSIS",2.6,4,0.72
"BM",1,1994,"1994-05-06",51100,"DAPHNIA",1.6,,
"BM",1,1994,"1994-05-06",51103,"DAPHNIA MENDOTAE",6.5,4,0.86
"BM",1,1994,"1994-05-06",51105,"DAPHNIA PARVULA",3.8,1,0.75
"BM",1,1994,"1994-05-06",51130,"DAPHNIA PULICARIA",2.2,3,1.18
"BM",1,1994,"1994-05-06",61501,"GASTROPUS HYPTOPUS",29.4,5,0.12
"BM",1,1994,"1994-05-06",61702,"KELLICOTTIA LONGISPINA",70.9,5,0.14
"BM",1,1994,"1994-05-06",61801,"KERATELLA COCHLEARIS",10.9,4,0.1
"BM",1,1994,"1994-05-06",61803,"KERATELLA CRASSA",1.1,,
"BM",1,1994,"1994-05-06",61806,"KERATELLA QUADRATA",4.4,3,0.13
"BM",1,1994,"1994-05-06",63001,"POLYARTHRA DOLICHOPTERA",1.1,1,0.1
"BM",1,1994,"1994-05-06",63005,"POLYARTHRA VULGARIS",80.7,5,0.12
"BM",1,1994,"1994-05-06",63400,"SYNCHAETA",13.1,5,0.14
"BM",1,1994,"1994-06-13",10000,"COPEPOD NAUPLII",23.4,5,0.17
"BM",1,1994,"1994-06-13",20302,"DIACYCLOPS THOMASI",1.5,2,0.71
"BM",1,1994,"1994-06-13",30000,"CALANOID",0.5,1,0.48
"BM",1,1994,"1994-06-13",30801,"SKISTODIAPTOMUS OREGONENSIS",0.5,1,1.13
"BM",1,1994,"1994-06-13",51130,"DAPHNIA PULICARIA",0.5,1,1.53
"BM",1,1994,"1994-06-13",60200,"ASCOMORPHA",10.4,5,0.12
"BM",1,1994,"1994-06-13",60300,"ASPLANCHNA",0.5,1,0.29
"BM",1,1994,"1994-06-13",60900,"CONOCHILUS",2.7,5,0.06
"BM",1,1994,"1994-06-13",61502,"GASTROPUS STYLIFER",1.1,2,0.07
"BM",1,1994,"1994-06-13",61702,"KELLICOTTIA LONGISPINA",7.1,5,0.15
"BM",1,1994,"1994-06-13",61801,"KERATELLA COCHLEARIS",9.3,5,0.09
"BM",1,1994,"1994-06-13",61803,"KERATELLA CRASSA",1.6,3,0.12
"BM",1,1994,"1994-06-13",61804,"KERATELLA EARLINAE",3.3,5,0.12
"BM",1,1994,"1994-06-13",61806,"KERATELLA QUADRATA",7.1,5,0.16
"BM",1,1994,"1994-06-13",61808,"KERATELLA TAUROCEPHALA",0.5,1,0.12
"BM",1,1994,"1994-06-13",63004,"POLYARTHRA REMATA",3.8,5,0.08
"BM",1,1994,"1994-06-13",63005,"POLYARTHRA VULGARIS",38.2,5,0.12
"BM",1,1994,"1994-06-13",63400,"SYNCHAETA",5.5,5,0.12
"BM",1,1994,"1994-08-26",10000,"COPEPOD NAUPLII",39.2,5,0.18
"BM",1,1994,"1994-08-26",20302,"DIACYCLOPS THOMASI",1.5,3,0.75
"BM",1,1994,"1994-08-26",20601,"MESOCYCLOPS EDAX",2.7,5,0.76
"BM",1,1994,"1994-08-26",20901,"TROPOCYCLOPS PRASINUS MEXICANUS",9.2,9,0.4
"BM",1,1994,"1994-08-26",30000,"CALANOID",5.9,6,0.75
"BM",1,1994,"1994-08-26",50700,"BOSMINIDAE",2.2,4,0.29
"BM",1,1994,"1994-08-26",51103,"DAPHNIA MENDOTAE",0.5,,
"BM",1,1994,"1994-08-26",51202,"DIAPHANOSOMA BIRGEI",15.3,5,0.71
"BM",1,1994,"1994-08-26",51801,"HOLOPEDIUM GIBBERUM",1.1,2,0.75
"BM",1,1994,"1994-08-26",60202,"ASCOMORPHA OVALIS",2.7,5,0.09
"BM",1,1994,"1994-08-26",60600,"COLLOTHECA",1.1,2,0.07
"BM",1,1994,"1994-08-26",60900,"CONOCHILUS",30,5,0.06
"BM",1,1994,"1994-08-26",61502,"GASTROPUS STYLIFER",1.6,2,0.08
"BM",1,1994,"1994-08-26",61702,"KELLICOTTIA LONGISPINA",18.5,5,0.14
"BM",1,1994,"1994-08-26",61801,"KERATELLA COCHLEARIS",26.2,5,0.09
"BM",1,1994,"1994-08-26",61803,"KERATELLA CRASSA",18.5,5,0.12
"BM",1,1994,"1994-08-26",61804,"KERATELLA EARLINAE",8.2,5,0.1
"BM",1,1994,"1994-08-26",61806,"KERATELLA QUADRATA",0.5,1,0.13
"BM",1,1994,"1994-08-26",63004,"POLYARTHRA REMATA",6.5,5,0.08
"BM",1,1994,"1994-08-26",63005,"POLYARTHRA VULGARIS",9.3,5,0.13
"BM",1,1994,"1994-11-14",10000,"COPEPOD NAUPLII",13.6,5,0.15
"BM",1,1994,"1994-11-14",20302,"DIACYCLOPS THOMASI",7.6,14,0.58
"BM",1,1994,"1994-11-14",20901,"TROPOCYCLOPS PRASINUS MEXICANUS",2.7,5,0.49
"BM",1,1994,"1994-11-14",30801,"SKISTODIAPTOMUS OREGONENSIS",0.5,1,1.04
"BM",1,1994,"1994-11-14",50700,"BOSMINIDAE",0.5,1,0.35
"BM",1,1994,"1994-11-14",51000,"CHYDORUS",0.5,1,0.24
"BM",1,1994,"1994-11-14",51103,"DAPHNIA MENDOTAE",6.6,9,0.97
"BM",1,1994,"1994-11-14",51130,"DAPHNIA PULICARIA",4.9,4,1.41
"BM",1,1994,"1994-11-14",60300,"ASPLANCHNA",0.5,1,0.5
"BM",1,1994,"1994-11-14",60600,"COLLOTHECA",0.5,1,0.05
"BM",1,1994,"1994-11-14",60900,"CONOCHILUS",1.6,3,0.07
"BM",1,1994,"1994-11-14",61501,"GASTROPUS HYPTOPUS",8.7,5,0.08
"BM",1,1994,"1994-11-14",61502,"GASTROPUS STYLIFER",27.3,5,0.1
"BM",1,1994,"1994-11-14",61702,"KELLICOTTIA LONGISPINA",4.9,5,0.13
"BM",1,1994,"1994-11-14",61801,"KERATELLA COCHLEARIS",10.9,5,0.1
"BM",1,1994,"1994-11-14",61803,"KERATELLA CRASSA",6.5,5,0.12
"BM",1,1994,"1994-11-14",61804,"KERATELLA EARLINAE",2.2,4,0.11
"BM",1,1994,"1994-11-14",63001,"POLYARTHRA DOLICHOPTERA",0.5,1,0.14
"BM",1,1994,"1994-11-14",63004,"POLYARTHRA REMATA",33.8,5,0.09
"BM",1,1994,"1994-11-14",63005,"POLYARTHRA VULGARIS",53.4,5,0.13
"BM",1,1994,"1994-11-14",63400,"SYNCHAETA",16.9,5,0.13
"BM",1,1995,"1995-02-21",10000,"COPEPOD NAUPLII",18,5,0.17
"BM",1,1995,"1995-02-21",61804,"KERATELLA EARLINAE",2.7,5,0.1
